Classe;CODIGO;NOME;NOME_ABREV;Pes;Tipo
TaxaJurosAA;20771;Taxa média de juros - Pessoas físicas - Crédito rural total;TX1_PF_CRDRUR_TOTAL;PF;Total
TaxaJurosAA;20755;Taxa média de juros - Pessoas físicas - Desconto de cheques;TX1_PF_DESCHEQUES;PF;Livre
TaxaJurosAA;20777;Taxa média de juros - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES;TX1_PF_FINAGRRECBNDES;PF;Direcionado
TaxaJurosAA;20778;Taxa média de juros - Pessoas físicas - Financiamento com recursos do BNDES total;TX1_PF_FINBNDESTT;PF;Total
TaxaJurosAA;20776;Taxa média de juros - Pessoas físicas - Financiamento de investimentos com recursos do BNDES;TX1_PF_FININVRECBNDES;PF;Direcionado
TaxaJurosAA;20772;Taxa média de juros - Pessoas físicas - Financiamento imobiliário com taxas de mercado;TX1_PF_FINIMOBMERCADO;PF;Direcionado
TaxaJurosAA;20773;Taxa média de juros - Pessoas físicas - Financiamento imobiliário com taxas reguladas;TX1_PF_FINIMOBREGULADAS;PF;Direcionado
TaxaJurosAA;20774;Taxa média de juros - Pessoas físicas - Financiamento imobiliário total;TX1_PF_FINIMOB_TOTAL;PF;Total
TaxaJurosAA;20779;Taxa média de juros - Pessoas físicas - Microcrédito destinado a consumo;TX1_PF_MICCONSUMO;PF;Direcionado
TaxaJurosAA;20780;Taxa média de juros - Pessoas físicas - Microcrédito destinado a microempreendedores;TX1_PF_MICMICROEMPREENDEDOR;PF;Direcionado
TaxaJurosAA;20782;Taxa média de juros - Pessoas físicas - Microcrédito total;TX1_PF_MICTT;PF;Total
TaxaJurosAA;27628;Taxa média de juros - Pessoas físicas - Parcelado - Recurso Livre - Total;TX1_PF_PARCELADO_RL_TOTAL;PF;Livre
TaxaJurosAA;27625;Taxa média de juros - Pessoas físicas - Parcelado - Total;TX1_PF_PARCELADO_TOTAL;PF;Total
TaxaJurosAA;20768;Taxa média de juros - Pessoas físicas - Recurso Direcionado - Total;TX1_PF_RD_TOTAL;PF;Direcionado
TaxaJurosAA;20740;Taxa média de juros - Pessoas físicas - Recurso Livre - Total;TX1_PF_RL_TOTAL;PF;Livre
TaxaJurosAA;20716;Taxa média de juros - Pessoas físicas - Total;TX1_PF_TOTAL;PF;Total
TaxaJurosAA;20736;Taxa média de juros - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC);TX1_PJ_ACC;PJ;Livre
TaxaJurosAA;20721;Taxa média de juros - Pessoas jurídicas - Antecipação de faturas de cartão de crédito;TX1_PJ_ANTFATCARCREDITO;PJ;Livre
TaxaJurosAA;20730;Taxa média de juros - Pessoas jurídicas - Aquisição de bens total;TX1_PJ_AQUBENSTT;PJ;Total
TaxaJurosAA;20729;Taxa média de juros - Pessoas jurídicas - Aquisição de outros bens;TX1_PJ_AQUOUTBENS;PJ;Livre
TaxaJurosAA;20728;Taxa média de juros - Pessoas jurídicas - Aquisição de veículos;TX1_PJ_AQUVEICULOS;PJ;Livre
TaxaJurosAA;20732;Taxa média de juros - Pessoas jurídicas - Arrendamento mercantil de outros bens;TX1_PJ_ARRMEROUTBENS;PJ;Livre
TaxaJurosAA;20731;Taxa média de juros - Pessoas jurídicas - Arrendamento mercantil de veículos;TX1_PJ_ARRMERVEICULOS;PJ;Livre
TaxaJurosAA;20733;Taxa média de juros - Pessoas jurídicas - Arrendamento mercantil total;TX1_PJ_ARRMERCTT;PJ;Total
TaxaJurosAA;20722;Taxa média de juros - Pessoas jurídicas - Capital de giro com prazo de até 365 dias;TX1_PJ_CAPGIRPRZATE365;PJ;Livre
TaxaJurosAA;20723;Taxa média de juros - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias;TX1_PJ_CAPGIRPRZSUP365;PJ;Livre
TaxaJurosAA;20764;Taxa média de juros - Pessoas jurídicas - Capital de giro com recursos do BNDES;TX1_PJ_CAPGIR_BNDES;PJ;Direcionado
TaxaJurosAA;20724;Taxa média de juros - Pessoas jurídicas - Capital de giro rotativo;TX1_PJ_CAPGIRROTATIVO;PJ;Livre
TaxaJurosAA;20725;Taxa média de juros - Pessoas jurídicas - Capital de giro total;TX1_PJ_CAPGIR_TOTAL;PJ;Total
TaxaJurosAA;22020;Taxa média de juros - Pessoas jurídicas - Cartão de crédito parcelado;TX1_PJ_CARCRDPARCELADO;PJ;Livre
TaxaJurosAA;22019;Taxa média de juros - Pessoas jurídicas - Cartão de crédito rotativo;TX1_PJ_CARCRDROTATIVO;PJ;Livre
TaxaJurosAA;22021;Taxa média de juros - Pessoas jurídicas - Cartão de crédito total;TX1_PJ_CARCRD_TOTAL;PJ;Total
TaxaJurosAA;20727;Taxa média de juros - Pessoas jurídicas - Cheque especial;TX1_PJ_CHQESPECIAL;PJ;Livre
TaxaJurosAA;20735;Taxa média de juros - Pessoas jurídicas - Compror;TX1_PJ_COMPROR;PJ;Livre
TaxaJurosAA;20726;Taxa média de juros - Pessoas jurídicas - Conta garantida;TX1_PJ_CONGARANTIDA;PJ;Livre
TaxaJurosAA;20758;Taxa média de juros - Pessoas jurídicas - Crédito rural com taxas de mercado;TX1_PJ_CRDRURMERCADO;PJ;Direcionado
TaxaJurosAA;20759;Taxa média de juros - Pessoas jurídicas - Crédito rural com taxas reguladas;TX1_PJ_CRDRURREGULADAS;PJ;Direcionado
TaxaJurosAA;20760;Taxa média de juros - Pessoas jurídicas - Crédito rural total;TX1_PJ_CRDRUR_TOTAL;PJ;Total
TaxaJurosAA;20720;Taxa média de juros - Pessoas jurídicas - Desconto de cheques;TX1_PJ_DESCHEQUES;PJ;Livre
TaxaJurosAA;20719;Taxa média de juros - Pessoas jurídicas - Desconto de duplicatas e recebíveis;TX1_PJ_DESDUPLICATAS;PJ;Livre
TaxaJurosAA;20738;Taxa média de juros - Pessoas jurídicas - Financiamento a exportações;TX1_PJ_FINEXPORTACOES;PJ;Livre
TaxaJurosAA;20737;Taxa média de juros - Pessoas jurídicas - Financiamento a importações;TX1_PJ_FINIMPORTACOES;PJ;Livre
TaxaJurosAA;20766;Taxa média de juros - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES;TX1_PJ_FINAGRRECBNDES;PJ;Direcionado
TaxaJurosAA;20767;Taxa média de juros - Pessoas jurídicas - Financiamento com recursos do BNDES total;TX1_PJ_FINBNDESTT;PJ;Total
TaxaJurosAA;20765;Taxa média de juros - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES;TX1_PJ_FININVRECBNDES;PJ;Direcionado
TaxaJurosAA;20761;Taxa média de juros - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado;TX1_PJ_FINIMOBMERCADO;PJ;Direcionado
TaxaJurosAA;20762;Taxa média de juros - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas;TX1_PJ_FINIMOBREGULADAS;PJ;Direcionado
TaxaJurosAA;20763;Taxa média de juros - Pessoas jurídicas - Financiamento imobiliário total;TX1_PJ_FINIMOB_TOTAL;PJ;Total
TaxaJurosAA;27627;Taxa média de juros - Pessoas jurídicas - Parcelado - Recurso Livre - Total;TX1_PJ_PARCELADO_RL_TOTAL;PJ;Livre
TaxaJurosAA;27624;Taxa média de juros - Pessoas jurídicas - Parcelado - Total;TX1_PJ_PARCELADO_TOTAL;PJ;Total
TaxaJurosAA;20757;Taxa média de juros - Pessoas jurídicas - Recurso Direcionado - Total;TX1_PJ_RD_TOTAL;PJ;Direcionado
TaxaJurosAA;20718;Taxa média de juros - Pessoas jurídicas - Recurso Livre - Total;TX1_PJ_RL_TOTAL;PJ;Livre
TaxaJurosAA;20739;Taxa média de juros - Pessoas jurídicas - Repasse externo;TX1_PJ_REPEXTERNO;PJ;Livre
TaxaJurosAA;20715;Taxa média de juros - Pessoas jurídicas - Total;TX1_PJ_TOTAL;PJ;Total
TaxaJurosAA;20734;Taxa média de juros - Pessoas jurídicas - Vendor;TX1_PJ_VENDOR;PJ;Livre
TaxaJurosAA;20756;Taxa média de juros - Recurso Direcionado - Total;TX1_RD_TOTAL;TT;Direcionado
TaxaJurosAA;20717;Taxa média de juros - Recurso Livre -  Total;TX1_RL_TOTAL;TT;Livre
TaxaJurosAA;20714;Taxa média de juros - Total;TX1_TOTAL;TT;Total
TaxaJurosAM;25486;Taxa média mensal de juros - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado;TX2_PJ_FINIMOBMERCADO;PJ;Direcionado
TaxaJurosAM;25483;Taxa média mensal de juros - Pessoas jurídicas - Crédito rural com taxas de mercado;TX2_PJ_CRDRURMERCADO;PJ;Direcionado
TaxaJurosAM;25484;Taxa média mensal de juros - Pessoas jurídicas - Crédito rural com taxas reguladas;TX2_PJ_CRDRURREGULADAS;PJ;Direcionado
TaxaJurosAM;25487;Taxa média mensal de juros - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas;TX2_PJ_FINIMOBREGULADAS;PJ;Direcionado
TaxaJurosAM;25489;Taxa média mensal de juros - Pessoas jurídicas - Capital de giro com recursos do BNDES;TX2_PJ_CAPGIR_BNDES;PJ;Direcionado
TaxaJurosAM;25490;Taxa média mensal de juros - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES;TX2_PJ_FININVRECBNDES;PJ;Direcionado
TaxaJurosAM;25491;Taxa média mensal de juros - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES;TX2_PJ_FINAGRRECBNDES;PJ;Direcionado
TaxaJurosAM;25497;Taxa média mensal de juros - Pessoas físicas - Financiamento imobiliário com taxas de mercado;TX2_PF_FINIMOBMERCADO;PF;Direcionado
TaxaJurosAM;25494;Taxa média mensal de juros - Pessoas físicas - Crédito rural com taxas de mercado;TX2_PF_CRDRURMERCADO;PF;Direcionado
TaxaJurosAM;25495;Taxa média mensal de juros - Pessoas físicas - Crédito rural com taxas reguladas;TX2_PF_CRDRURREGULADAS;PF;Direcionado
TaxaJurosAM;25498;Taxa média mensal de juros - Pessoas físicas - Financiamento imobiliário com taxas reguladas;TX2_PF_FINIMOBREGULADAS;PF;Direcionado
TaxaJurosAM;25501;Taxa média mensal de juros - Pessoas físicas - Financiamento de investimentos com recursos do BNDES;TX2_PF_FININVRECBNDES;PF;Direcionado
TaxaJurosAM;25502;Taxa média mensal de juros - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES;TX2_PF_FINAGRRECBNDES;PF;Direcionado
TaxaJurosAM;25504;Taxa média mensal de juros - Pessoas físicas - Microcrédito destinado a consumo;TX2_PF_MICCONSUMO;PF;Direcionado
TaxaJurosAM;25505;Taxa média mensal de juros - Pessoas físicas - Microcrédito destinado a microempreendedores;TX2_PF_MICMICROEMPREENDEDOR;PF;Direcionado
TaxaJurosAM;25493;Taxa média mensal de juros - Pessoas físicas  - Recurso Direcionado - Total;TX2_PF_RD_TOTAL;PF;Direcionado
TaxaJurosAM;25482;Taxa média mensal de juros - Pessoas jurídicas  - Recurso Direcionado - Total;TX2_PJ_RD_TOTAL;PJ;Direcionado
TaxaJurosAM;25481;Taxa média mensal de juros - Recurso Direcionado - Total;TX2_RD_TOTAL;TT;Direcionado
TaxaJurosAM;25438;Taxa média mensal de juros - Pessoas jurídicas - Desconto de duplicatas e recebíveis;TX2_PJ_DESDUPLICATAS;PJ;Livre
TaxaJurosAM;25439;Taxa média mensal de juros - Pessoas jurídicas - Desconto de cheques;TX2_PJ_DESCHEQUES;PJ;Livre
TaxaJurosAM;25440;Taxa média mensal de juros - Pessoas jurídicas - Antecipação de faturas de cartão de crédito;TX2_PJ_ANTFATCARCREDITO;PJ;Livre
TaxaJurosAM;25441;Taxa média mensal de juros - Pessoas jurídicas - Capital de giro com prazo de até 365 dias;TX2_PJ_CAPGIRPRZATE365;PJ;Livre
TaxaJurosAM;25442;Taxa média mensal de juros - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias;TX2_PJ_CAPGIRPRZSUP365;PJ;Livre
TaxaJurosAM;25443;Taxa média mensal de juros - Pessoas jurídicas - Capital de giro rotativo;TX2_PJ_CAPGIRROTATIVO;PJ;Livre
TaxaJurosAM;25445;Taxa média mensal de juros - Pessoas jurídicas - Conta garantida;TX2_PJ_CONGARANTIDA;PJ;Livre
TaxaJurosAM;25446;Taxa média mensal de juros - Pessoas jurídicas - Cheque especial;TX2_PJ_CHQESPECIAL;PJ;Livre
TaxaJurosAM;25447;Taxa média mensal de juros - Pessoas jurídicas - Aquisição de veículos;TX2_PJ_AQUVEICULOS;PJ;Livre
TaxaJurosAM;25448;Taxa média mensal de juros - Pessoas jurídicas - Aquisição de outros bens;TX2_PJ_AQUOUTBENS;PJ;Livre
TaxaJurosAM;25450;Taxa média mensal de juros - Pessoas jurídicas - Arrendamento mercantil de veículos;TX2_PJ_ARRMERVEICULOS;PJ;Livre
TaxaJurosAM;25451;Taxa média mensal de juros - Pessoas jurídicas - Arrendamento mercantil de outros bens;TX2_PJ_ARRMEROUTBENS;PJ;Livre
TaxaJurosAM;25453;Taxa média mensal de juros - Pessoas jurídicas - Vendor;TX2_PJ_VENDOR;PJ;Livre
TaxaJurosAM;25454;Taxa média mensal de juros - Pessoas jurídicas - Compror;TX2_PJ_COMPROR;PJ;Livre
TaxaJurosAM;25455;Taxa média mensal de juros - Pessoas jurídicas - Cartão de crédito rotativo;TX2_PJ_CARCRDROTATIVO;PJ;Livre
TaxaJurosAM;25456;Taxa média mensal de juros - Pessoas jurídicas - Cartão de crédito parcelado;TX2_PJ_CARCRDPARCELADO;PJ;Livre
TaxaJurosAM;25458;Taxa média mensal de juros - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC);TX2_PJ_ACC;PJ;Livre
TaxaJurosAM;25459;Taxa média mensal de juros - Pessoas jurídicas - Financiamento a importações;TX2_PJ_FINIMPORTACOES;PJ;Livre
TaxaJurosAM;25460;Taxa média mensal de juros - Pessoas jurídicas - Financiamento a exportações;TX2_PJ_FINEXPORTACOES;PJ;Livre
TaxaJurosAM;25461;Taxa média mensal de juros - Pessoas jurídicas - Repasse externo;TX2_PJ_REPEXTERNO;PJ;Livre
TaxaJurosAM;25463;Taxa média mensal de juros - Pessoas físicas - Cheque especial;TX2_PF_CHQESPECIAL;PF;Livre
TaxaJurosAM;25464;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal não consignado;TX2_PF_CRDPESNAOCONSIGNADO;PF;Livre
TaxaJurosAM;25465;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas;TX2_PF_CRDPESNAOCONVINCOMPOSICAO;PF;Livre
TaxaJurosAM;25467;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público;TX2_PF_CRDPESCONTRASETPUBLICO;PF;Livre
TaxaJurosAM;25466;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado;TX2_PF_CRDPESCONTRASETPRIVADO;PF;Livre
TaxaJurosAM;25468;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS;TX2_PF_CRDPESCONAPOINSS;PF;Livre
TaxaJurosAM;25471;Taxa média mensal de juros - Pessoas físicas - Aquisição de veículos;TX2_PF_AQUVEICULOS;PF;Livre
TaxaJurosAM;25472;Taxa média mensal de juros - Pessoas físicas - Aquisição de outros bens;TX2_PF_AQUOUTBENS;PF;Livre
TaxaJurosAM;25477;Taxa média mensal de juros - Pessoas físicas - Cartão de crédito rotativo;TX2_PF_CARCRDROTATIVO;PF;Livre
TaxaJurosAM;25478;Taxa média mensal de juros - Pessoas físicas - Cartão de crédito parcelado;TX2_PF_CARCRDPARCELADO;PF;Livre
TaxaJurosAM;25474;Taxa média mensal de juros - Pessoas físicas - Arrendamento mercantil de veículos;TX2_PF_ARRMERVEICULOS;PF;Livre
TaxaJurosAM;25475;Taxa média mensal de juros - Pessoas físicas - Arrendamento mercantil de outros bens;TX2_PF_ARRMEROUTBENS;PF;Livre
TaxaJurosAM;25480;Taxa média mensal de juros - Pessoas físicas - Desconto de cheques;TX2_PF_DESCHEQUES;PF;Livre
TaxaJurosAM;27641;Taxa média mensal de juros - Parcelado - Recurso Livre - Total;TX2_PARCELADO_RL_TOTAL;TT;Livre
TaxaJurosAM;27643;Taxa média mensal de juros - Pessoas físicas - Parcelado - Recurso Livre - Total;TX2_PF_PARCELADO_RL_TOTAL;PF;Livre
TaxaJurosAM;25462;Taxa média mensal de juros - Pessoas físicas  - Recurso Livre - Total;TX2_PF_RL_TOTAL;PF;Livre
TaxaJurosAM;27642;Taxa média mensal de juros - Pessoas jurídicas - Parcelado - Recurso Livre - Total;TX2_PJ_PARCELADO_RL_TOTAL;PJ;Livre
TaxaJurosAM;25437;Taxa média mensal de juros - Pessoas jurídicas  - Recurso Livre - Total;TX2_PJ_RL_TOTAL;PJ;Livre
TaxaJurosAM;25436;Taxa média mensal de juros - Recurso Livre - Total;TX2_RL_TOTAL;TT;Livre
TaxaJurosAM;27638;Taxa média mensal de juros - Parcelado - Total;TX2_PARCELADO_TOTAL;TT;Total
TaxaJurosAM;25473;Taxa média mensal de juros - Pessoas físicas - Aquisição de bens total;TX2_PF_AQUBENSTT;PF;Total
TaxaJurosAM;25476;Taxa média mensal de juros - Pessoas físicas - Arrendamento mercantil total;TX2_PF_ARRMERCTT;PF;Total
TaxaJurosAM;25479;Taxa média mensal de juros - Pessoas físicas - Cartão de crédito total;TX2_PF_CARCRD_TOTAL;PF;Total
TaxaJurosAM;25470;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal total;TX2_PF_CRDPES_TOTAL;PF;Total
TaxaJurosAM;25469;Taxa média mensal de juros - Pessoas físicas - Crédito pessoal consignado total;TX2_PF_CRDPESCON_TOTAL;PF;Total
TaxaJurosAM;25496;Taxa média mensal de juros - Pessoas físicas - Crédito rural total;TX2_PF_CRDRUR_TOTAL;PF;Total
TaxaJurosAM;25503;Taxa média mensal de juros - Pessoas físicas - Financiamento com recursos do BNDES total;TX2_PF_FINBNDESTT;PF;Total
TaxaJurosAM;25499;Taxa média mensal de juros - Pessoas físicas - Financiamento imobiliário total;TX2_PF_FINIMOB_TOTAL;PF;Total
TaxaJurosAM;25507;Taxa média mensal de juros - Pessoas físicas - Microcrédito total;TX2_PF_MICTT;PF;Total
TaxaJurosAM;27640;Taxa média mensal de juros - Pessoas físicas - Parcelado - Total;TX2_PF_PARCELADO_TOTAL;PF;Total
TaxaJurosAM;25435;Taxa média mensal de juros - Pessoas físicas - Total;TX2_PF_TOTAL;PF;Total
TaxaJurosAM;25449;Taxa média mensal de juros - Pessoas jurídicas - Aquisição de bens total;TX2_PJ_AQUBENSTT;PJ;Total
TaxaJurosAM;25452;Taxa média mensal de juros - Pessoas jurídicas - Arrendamento mercantil total;TX2_PJ_ARRMERCTT;PJ;Total
TaxaJurosAM;25444;Taxa média mensal de juros - Pessoas jurídicas - Capital de giro total;TX2_PJ_CAPGIR_TOTAL;PJ;Total
TaxaJurosAM;25457;Taxa média mensal de juros - Pessoas jurídicas - Cartão de crédito total;TX2_PJ_CARCRD_TOTAL;PJ;Total
TaxaJurosAM;25485;Taxa média mensal de juros - Pessoas jurídicas - Crédito rural total;TX2_PJ_CRDRUR_TOTAL;PJ;Total
TaxaJurosAM;25492;Taxa média mensal de juros - Pessoas jurídicas - Financiamento com recursos do BNDES total;TX2_PJ_FINBNDESTT;PJ;Total
TaxaJurosAM;25488;Taxa média mensal de juros - Pessoas jurídicas - Financiamento imobiliário total;TX2_PJ_FINIMOB_TOTAL;PJ;Total
TaxaJurosAM;27639;Taxa média mensal de juros - Pessoas jurídicas - Parcelado - Total;TX2_PJ_PARCELADO_TOTAL;PJ;Total
TaxaJurosAM;25434;Taxa média mensal de juros - Pessoas jurídicas - Total;TX2_PJ_TOTAL;PJ;Total
TaxaJurosAM;25433;Taxa média mensal de juros - Total;TX2_TOTAL;TT;Total
Spread;27636;Spread médio - não rotativo - Pessoas físicas  - Recurso Livre - Total;SPRD_PARCELADO_PF_RL_TOTAL;PF;Livre
Spread;27633;Spread médio - não rotativo - Pessoas físicas - Total;SPRD_PARCELADO_PF_TOTAL;PF;Total
Spread;27635;Spread médio - não rotativo - Pessoas jurídicas  - Recurso Livre - Total;SPRD_PARCELADO_PJ_RL_TOTAL;PJ;Livre
Spread;27632;Spread médio - não rotativo - Pessoas jurídicas - Total;SPRD_PARCELADO_PJ_TOTAL;PJ;Total
Spread;27634;Spread médio - não rotativo - Recurso Livre - Total;SPRD_PARCELADO_RL_TOTAL;TT;Livre
Spread;27631;Spread médio - não rotativo - Total;SPRD_PARCELADO_TOTAL;TT;Total
Spread;20809;Spread médio - Pessoas físicas - Recurso Livre - Total;SPRD_PF_RL_TOTAL;PF;Livre
Spread;20837;Spread médio - Pessoas físicas - Recurso Direcionado - Total;SPRD_PF_RD_TOTAL;PF;direcionado
Spread;20785;Spread médio - Pessoas físicas - Total;SPRD_PF_TOTAL;PF;Total
Spread;20826;Spread médio - Pessoas jurídicas - Recurso Direcionado - Total;SPRD_PJ_RD_TOTAL;PJ;direcionado
Spread;20787;Spread médio - Pessoas jurídicas - Recurso Livre - Total;SPRD_PJ_RL_TOTAL;PJ;Livre
Spread;20784;Spread médio - Pessoas jurídicas - Total;SPRD_PJ_TOTAL;PJ;Total
Spread;20825;Spread médio - Recurso Direcionado - Total;SPRD_RD_TOTAL;TT;direcionado
Spread;20786;Spread médio - Recurso Livre - Total;SPRD_RL_TOTAL;TT;Livre
Spread;20783;Spread médio - Total;SPRD_TOTAL;TT;Total
SpreadICC;27697;Spread ICC - Crédito não rotativo - Pessoas físicas;SPRD_ICC_PARCELADO_PF_TOTAL;PF;Total
SpreadICC;27696;Spread ICC - Crédito não rotativo - Pessoas jurídicas;SPRD_ICC_PARCELADO_PJ_TOTAL;PJ;Total
SpreadICC;27698;Spread ICC - Crédito não rotativo - Recursos livres;SPRD_ICC_PARCELADO_RL_TOTAL;TT;Livre
SpreadICC;27700;Spread ICC - Crédito não rotativo - Recursos livres - Pessoas físicas;SPRD_ICC_PARCELADO_PF_RL_TOTAL;PF;Livre
SpreadICC;27699;Spread ICC - Crédito não rotativo - Recursos livres - Pessoas jurídicas;SPRD_ICC_PARCELADO_PJ_RL_TOTAL;PJ;Livre
SpreadICC;27695;Spread ICC - Crédito não rotativo - Total;SPRD_ICC_PARCELADO_TOTAL;TT;Total
SpreadICC;27445;Spread ICC - Pessoas físicas - Total;SPRD_ICC_PF_TOTAL;PF;Total
SpreadICC;27444;Spread ICC - Pessoas jurídicas - Total;SPRD_ICC_PJ_TOTAL;PJ;Total
SpreadICC;27451;Spread ICC - Recursos direcionados - Pessoas físicas - Total;SPRD_ICC_PF_RD_TOTAL;PF;Direcionado
SpreadICC;27450;Spread ICC - Recursos direcionados - Pessoas jurídicas - Total;SPRD_ICC_PJ_RD_TOTAL;PJ;Direcionado
SpreadICC;27449;Spread ICC - Recursos direcionados - Total;SPRD_ICC_RD_TOTAL;TT;Direcionado
SpreadICC;27448;Spread ICC - Recursos livres - Pessoas físicas - Total;SPRD_ICC_PF_RL_TOTAL;PF;Livre
SpreadICC;27447;Spread ICC - Recursos livres - Pessoas jurídicas - Total;SPRD_ICC_PJ_RL_TOTAL;PJ;Livre
SpreadICC;27446;Spread ICC - Recursos livres - Total;SPRD_ICC_RL_TOTAL;TT;Livre
SpreadICC;27443;Spread ICC - Total;SPRD_ICC_TOTAL;TT;Total
Indices;433;IPCA - Variacao mensal;IPCA_MENSAL;TT;Inflacao
